From_Node_ID,To_Node_ID,w1,w2,w3
2,1.0,3231.11,25.243046875,4.100078285897041
52,53.0,26.68,0.1117091599999999,0.0881138693731695
53,52.0,26.68,0.1117091599999999,0.0851026639859026
53,55.0,192.58,0.7502916800000001,0.6158891767463647
53,1518.0,327.74,1.69736546,0.5365070867740177
53,1993.0,260.7,1.3049338499999998,0.511995626158457
54,1992.0,291.17,1.6800509,0.5869022684657567
54,1993.0,27.07,0.153338015,0.1007552374507682
55,53.0,192.58,0.7502916800000001,0.6296617017506547
55,56.0,180.58,0.59835183,0.6293522383058334
56,55.0,180.58,0.59835183,0.5584465628270998
57,58.0,138.58,1.98945448,0.5371525018616213
57,59.0,96.92,2.0234473,0.4085140277884803
57,60.0,193.78,2.4522859,0.6068821185253397
58,57.0,138.58,1.98945448,0.4233862665240409
58,61.0,138.79,2.3827467199999997,0.5411155868462053
59,57.0,96.92,2.0234473,0.3707998607590769
59,243.0,94.93,4.13591024,0.3747722470929118
60,57.0,193.78,2.4522859,0.5863195899815763
60,244.0,108.59,0.90433752,0.3381238988106252
60,245.0,276.61,2.7774410100000004,0.8773945704560409
60,246.0,98.33,0.8256770099999999,0.3670452870046527
61,58.0,138.79,2.3827467199999997,0.5163928789039655
61,64.0,269.06,4.701150849999999,1.047167127904684
61,245.0,192.36,3.1335444,0.6232976145770448
61,4525.0,96.2,3.1316467,0.3440088628953706
62,63.0,96.83,1.117950765,0.3636534028030164
62,64.0,15.34,0.20165197,0.058663544619097
62,65.0,269.58,3.22849008,0.881887443676901
62,1562.0,192.51,4.410500355,0.626561033777997
63,62.0,96.83,1.117950765,0.3990945862325483
63,949.0,94.22,0.8578259899999999,0.3660561018926743
64,61.0,269.06,4.701150849999999,0.8574724532179657
64,62.0,15.34,0.20165197,0.0468625380401552
64,1520.0,191.87,2.058861035,0.5844349433397784
64,3484.0,191.99,4.503797415,0.6511822538656723
65,62.0,269.58,3.22849008,0.8296111670966764
65,66.0,276.19,2.378686375,1.099904810667285
65,67.0,192.08,3.13839512,0.6231318386407666
65,68.0,96.59,0.946147345,0.311528521688529
66,65.0,276.19,2.378686375,0.9930812378663604
66,69.0,68.62,0.4142589400000001,0.2330957365321141
66,2020.0,191.67,1.4626337699999998,0.5990776386438229
66,2198.0,1010.97,4.4674764300000005,1.2762457538381855
66,3001.0,1004.78,4.44464433,1.261579723719385
67,65.0,192.08,3.13839512,0.5858105692143053
67,948.0,191.94,98.06099436,0.6368603714196969
67,1562.0,269.79,7.358117565000001,1.0979070231700672
67,2019.0,139.22,2.39569776,0.5478986321104595
67,2379.0,761.01,10.848578055,1.043522880539537
68,65.0,96.59,0.946147345,0.3128208170927813
69,66.0,68.62,0.4142589400000001,0.2762633281461273
69,70.0,63.92,0.3520394,0.2401180581012374
70,69.0,63.92,0.3520394,0.2311495162263579
70,71.0,6.15,0.032321325,0.0189394761961401
71,70.0,6.15,0.032321325,0.022943615427406
71,72.0,20.45,0.1057265,0.0778520375037532
72,71.0,20.45,0.1057265,0.0717742729017797
72,73.0,50.43,0.24998151,0.192830142907637
73,72.0,50.43,0.24998151,0.1726266969914007
176,3053.0,191.33,0.153542325,0.3888074584632658
230,231.0,75.36,0.07905264,0.1162057221661992
231,230.0,75.36,0.07905264,0.1377360392279256
231,1947.0,74.17,0.076358015,0.1555218386746318
232,233.0,126.97,1.387464675,0.4391573164194187
233,232.0,126.97,1.387464675,0.4852930993443637
233,234.0,86.96,1.30166076,0.2734553549798796
233,235.0,278.1,2.7220428,0.8511710197163924
233,236.0,193.94,4.14372204,0.6730567957652528
234,233.0,86.96,1.30166076,0.31262652274636
234,1281.0,192.93,9.79852884,0.74085081416517
234,4604.0,226.96,2.96772896,0.7478512354339513
235,233.0,278.1,2.7220428,0.846625346658108
235,583.0,248.35,1.461415575,1.007502775165761
235,1521.0,193.64,1.6376134799999995,0.6143331264314523
235,1522.0,108.67,0.69124987,0.430353402503555
236,233.0,193.94,4.14372204,0.6753919842744962
236,237.0,191.31,98.528380545,0.6602480386859925
236,1281.0,89.63,5.125536364999999,0.3621431691502226
236,1521.0,277.7,5.5637195,0.8440737545895799
237,236.0,191.31,98.528380545,0.8022284948109843
237,238.0,118.62,61.40097405,0.4289353681686699
237,239.0,193.51,193.51,0.6263000216939293
237,317.0,57.44,57.44,0.2187167773017171
238,237.0,118.62,61.40097405,0.4449375489061684
238,242.0,195.78,101.34111195,0.7357903216781794
238,313.0,158.96,3.9995130800000007,0.6401136818234575
239,237.0,193.51,193.51,0.7477672173399857
239,242.0,140.49,140.49,0.5855206684204737
240,379.0,136.61,136.61,0.5389517825015673
241,243.0,68.03,36.106004095,0.2519691937824534
242,238.0,195.78,101.34111195,0.6165923948857245
242,239.0,140.49,140.49,0.5527457701169223
242,3571.0,222.28,113.23098796,0.2823745770916002
242,4105.0,114.96,59.571007439999995,0.377038456533791
243,59.0,94.93,4.13591024,0.2889245811370936
243,241.0,68.03,36.106004095,0.226162883997379
243,1995.0,99.94,4.3159089,0.337999055543198
243,2013.0,140.09,6.431181675,0.5369832444661474
244,60.0,108.59,0.90433752,0.3368957509551125
244,1518.0,235.47,1.5956624549999998,0.41610344346229
244,3056.0,278.11,2.2108354450000003,0.4424739139260032
244,3058.0,24.43,0.17792369,0.0827846280644727
245,60.0,276.61,2.7774410100000004,0.9664051782371632
245,61.0,192.36,3.1335444,0.5916392985868048
245,1520.0,270.22,2.5800605600000006,1.0311854577541075
245,3056.0,109.34,1.05649775,0.334615087855485
246,60.0,98.33,0.8256770099999999,0.3588606280668179
246,1518.0,131.88,0.90278454,0.4714246854294266
263,3459.0,119.03,0.05106387,0.1949371972712399
282,915.0,177.76,0.27854992,0.3270869767864688
304,318.0,94.48,0.04525592,0.2899684867972033
311,312.0,77.39,0.06253112,0.2358080017308557
312,311.0,77.39,0.06253112,0.2704118657679848
312,634.0,75.99,0.060526035,0.3044766289406696
313,238.0,158.96,3.9995130800000007,0.5342576852639606
313,314.0,70.91,1.1500892899999997,0.2314331023039473
313,315.0,107.43,1.39272252,0.3306819506764193
313,1521.0,190.89,2.395383165,0.5987937812039889
314,313.0,70.91,1.1500892899999997,0.2915286132803701
314,1523.0,34.46,0.64864058,0.1192389694417045
314,1524.0,123.33,2.88555201,0.3794599788039123
315,313.0,107.43,1.39272252,0.33236852964545
315,378.0,193.0,2.69235,0.610048659348312
315,3567.0,109.94,1.06152567,0.4602896864355973
315,3570.0,59.01,0.5983613999999999,0.2037829257019956
316,317.0,82.21,82.21,0.2950012315876938
316,4121.0,71.36,71.36,0.2237455237136307
316,4701.0,188.81,188.81,0.5721190282814861
317,237.0,57.44,57.44,0.2077720803840205
317,316.0,82.21,82.21,0.3359754297270843
318,304.0,94.48,0.04525592,0.2891109500743573
318,359.0,94.51,0.044750485,0.3916647809002787
319,320.0,165.64,165.64,0.6147764425575923
319,321.0,98.67,51.42601464,0.3363158779359487
320,319.0,165.64,165.64,0.6119286511370079
320,4101.0,13.36,13.36,0.0511263265150094
320,4102.0,13.2,13.2,0.0511866302132466
321,319.0,98.67,51.42601464,0.3013667263862856
321,322.0,72.66,4.166106419999999,0.2840893770029908
321,323.0,276.68,8.81045958,0.9759275166549204
321,2130.0,188.21,5.4080261400000005,0.6067381163897754
322,321.0,72.66,4.166106419999999,0.2239667458176862
